type,start_time,ambient_temperature,battery_id,test_id,uid,filename,Capacity,cycle_number,cap_base,capacity_rel,meta_group_id,meta_current,meta_rated_cap,meta_cutoff,SoH_Global,RUL,Re,Rct,re_base,rct_base,Re_rel,Rct_rel,resistance_ratio,rct_roll_std,ts_duration,ts_v_drop,ts_ohmic_drop,ts_time_to_35v,ts_dvdt_mid,ts_ica_peak,ts_relax_slope,ts_relax_recovery,ts_v_std,voltage_drop_roll_mean,early_cap_mean,early_rct_mean,early_ohmic_mean
discharge,[2010.       7.      24.       5.      24.      46.453],4,B0047,26,27,00027.csv,1.3885156686114437,11,1.5314888429652374,0.9066443252195218,4,1,2.0,2.5,69.42578343057218,0.0,0.0528128215980842,0.1722515233415132,0.053191858509211,0.1647339991486473,0.9928741555239856,1.0456343209763423,3.2615474449060993,0.004365083736178149,5096.156999999999,1.5153017780481792,0.19276066420334725,2376.11,-0.0001353591348015281,12996.740455877554,-0.0001483286225668677,-0.790206793982795,0.28116263768616817,1.5072309862602562,1.480254602992035,0.16806467725081237,0.191706086617073
discharge,[2010    7   24    9   56   39],4,B0047,28,29,00029.csv,1.3652234669528964,12,1.5314888429652374,0.8914354637475378,4,1,2.0,2.5,68.26117334764483,0.0,0.0528128215980842,0.1722515233415132,0.053191858509211,0.1647339991486473,0.9928741555239856,1.0456343209763423,3.2615474449060993,0.003893259566806184,5053.672,1.5423155283964785,0.18937762933140334,2180.515,-0.00013771226110731417,12249.78158641139,-0.0001471190303625274,-0.7796228757002281,0.29034775737792756,1.5189200293657923,1.480254602992035,0.16806467725081237,0.191706086617073
discharge,[2010.       7.      27.      16.      12.       5.718],4,B0047,32,33,00033.csv,1.4060442272970963,13,1.5314888429652374,0.9180897619696283,4,1,2.0,2.5,70.30221136485481,0.0,0.0535342449436397,0.1777073031474945,0.053191858509211,0.1647339991486473,1.0064368202958995,1.078753044701724,3.31950704328758,0.003714494154309401,5190.344,1.4774194374766898,0.24338492333782735,2362.328,-0.0001276787169602634,13243.041725632376,-0.00015321901958324744,-0.8223528319278763,0.27028528512987166,1.511962433622554,1.480254602992035,0.16806467725081237,0.191706086617073
discharge,[2010.       7.      27.      21.      56.      24.312],4,B0047,36,37,00037.csv,1.405754161352578,14,1.5314888429652374,0.9179003606913554,4,1,2.0,2.5,70.2877080676289,0.0,0.0585849037401347,0.1841540797551404,0.053191858509211,0.1647339991486473,1.101388546707572,1.1178875077813744,3.143370868577226,0.00429107294087604,5174.109,1.4975209564485525,0.2091052603908894,2393.969,-0.0001290256140454929,13230.500271049497,-0.0001450395225315745,-0.784201431043027,0.2779450727592007,1.5093972743954982,1.480254602992035,0.16806467725081237,0.191706086617073
discharge,[2.0100e+03 7.0000e+00 2.8000e+01 2.0000e+00 2.9000e+01 3.7343e+01],4,B0047,38,39,00039.csv,1.3867662881727878,15,1.5314888429652374,0.9055020508590577,4,1,2.0,2.5,69.33831440863939,0.0,0.0585849037401347,0.1841540797551404,0.053191858509211,0.1647339991486473,1.101388546707572,1.1178875077813744,3.143370868577226,0.005425893631978222,5105.672,1.515699666572083,0.19272901095692418,2373.453,-0.00013345571576204446,13297.385497008188,-0.00014625652750369843,-0.7829249399871396,0.2818629922781138,1.5096514733883966,1.480254602992035,0.16806467725081237,0.191706086617073
discharge,[2.0100e+03 7.0000e+00 2.8000e+01 7.0000e+00 1.0000e+00 5.7687e+01],4,B0047,40,41,00041.csv,1.3705053061420225,16,1.5314888429652374,0.8948842901711763,4,1,2.0,2.5,68.52526530710112,0.0,0.0585849037401347,0.1841540797551404,0.053191858509211,0.1647339991486473,1.101388546707572,1.1178875077813744,3.143370868577226,0.0058915725362695525,5046.3589999999995,1.5344303361934957,0.19371053969513952,2309.953,-0.0001387022277751341,12967.46687072754,-0.00015040064088682882,-0.7941200464527243,0.2857983944933313,1.51347718501746,1.480254602992035,0.16806467725081237,0.191706086617073
discharge,[2.010e+03 7.000e+00 2.800e+01 1.100e+01 3.300e+01 1.828e+00],4,B0047,42,43,00043.csv,1.34974311148236,17,1.5314888429652374,0.8813274204916929,4,1,2.0,2.5,67.48715557411799,0.0,0.0585849037401347,0.1841540797551404,0.053191858509211,0.1647339991486473,1.101388546707572,1.1178875077813744,3.143370868577226,0.005909421207675466,4972.5,1.5202681122879125,0.19081707424188288,2230.922,-0.00013898214780025056,12631.146280552095,-0.0001430772049160714,-0.7509540163251351,0.28420392315457094,1.5090677017957468,1.480254602992035,0.16806467725081237,0.191706086617073
discharge,[2010.       7.      28.      16.       3.      39.015],4,B0047,44,45,00045.csv,1.3251533367939785,18,1.5314888429652374,0.8652712965432016,4,1,2.0,2.5,66.25766683969893,0.0,0.0585849037401347,0.1841540797551404,0.053191858509211,0.1647339991486473,1.101388546707572,1.1178875077813744,3.143370868577226,0.005483814173031267,4912.3279999999995,1.5288845076316546,0.19826295843162978,2173.312,-0.0001459434090705479,12775.052317919057,-0.00014115802988906104,-0.7344981639151511,0.2888712887225948,1.5193607158267397,1.480254602992035,0.16806467725081237,0.191706086617073
discharge,[2010.     7.    28.    21.    45.    15.5],4,B0047,48,49,00049.csv,1.3111943869635805,19,1.5314888429652374,0.8561566693655258,4,1,2.0,2.5,65.55971934817903,0.0,0.0580894405960351,0.1866897040933544,0.053191858509211,0.1647339991486473,1.0920739042418683,1.1332797422400667,3.213832017967426,0.004756979771180341,4860.125,1.5025985741648777,0.21518243224157407,1999.6870000000001,-0.0001475612834773006,12549.723197704983,-0.00013541019010218706,-0.6996389952776716,0.2904173829226633,1.5203762393700049,1.480254602992035,0.16806467725081237,0.191706086617073
discharge,[2010.       7.      29.       5.      57.      18.515],4,B0047,52,53,00053.csv,1.3394234405932892,20,1.5314888429652374,0.8745890946224101,4,1,2.0,2.5,66.97117202966446,0.0,0.0580894405960351,0.1866897040933544,0.053191858509211,0.1647339991486473,1.0920739042418683,1.1332797422400667,3.213832017967426,0.0027821677201621507,4948.719,1.5173749175809856,0.20136079235781956,2101.156,-0.00014365376451396092,12169.899925305757,-0.00012825643607872775,-0.6849254088472008,0.2950580985590301,1.5207112895717851,1.480254602992035,0.16806467725081237,0.191706086617073
discharge,[2010.       7.      29.      10.      29.      29.765],4,B0047,54,55,00055.csv,1.2849157142560723,21,1.5314888429652374,0.8389977636195147,4,1,2.0,2.5,64.24578571280361,0.0,0.0580894405960351,0.1866897040933544,0.053191858509211,0.1647339991486473,1.0920739042418683,1.1332797422400667,3.213832017967426,0.001312310270424033,4767.313,1.5147333701510912,0.19772644213740787,1954.4850000000001,-0.00015659560551570028,11954.05191990704,-0.00013500519543828253,-0.6889315124565609,0.2911356131375717,1.5167718963633043,1.480254602992035,0.16806467725081237,0.191706086617073
discharge,[2010.       7.      29.      14.      57.      39.921],4,B0047,56,57,00057.csv,1.281719159327807,22,1.5314888429652374,0.8369105431066468,4,1,2.0,2.5,64.08595796639035,0.0,0.0580894405960351,0.1866897040933544,0.053191858509211,0.1647339991486473,1.0920739042418683,1.1332797422400667,3.213832017967426,0.0013553482193091127,4728.219,1.5073133833979768,0.20192837817032316,2002.75,-0.0001594324650199037,11615.255925606163,-0.00013738892849893768,-0.6939751088812249,0.2894242371294386,1.5141809505853172,1.480254602992035,0.16806467725081237,0.191706086617073
discharge,[2010.       7.      29.      20.      36.      49.093],4,B0047,60,61,00061.csv,1.2600051642942829,23,1.5314888429652374,0.8227321864485063,4,1,2.0,2.5,63.000258214714144,0.0,0.0588935611351396,0.2028386183123608,0.053191858509211,0.1647339991486473,1.1071912654629517,1.2313099867704291,3.4441561081171326,0.006221561520968004,4676.328,1.484003819384606,0.22283234854546619,1922.1879999999999,-0.0001613107855834942,11469.577425961197,-0.00012947438833567186,-0.6509406443735299,0.28949450859936054,1.5052048129359075,1.480254602992035,0.16806467725081237,0.191706086617073
discharge,[2.0100e+03 7.0000e+00 3.0000e+01 1.0000e+00 3.0000e+00 4.8203e+01],4,B0047,62,63,00063.csv,1.266070385993126,24,1.5314888429652374,0.8266925298272407,4,1,2.0,2.5,63.303519299656294,0.0,0.0588935611351396,0.2028386183123608,0.053191858509211,0.1647339991486473,1.1071912654629517,1.2313099867704291,3.4441561081171326,0.007944205541376877,4670.594,1.5163873835831039,0.20437167537958123,1926.157,-0.0001626214214444227,10772.13728692181,-0.00013847432900492495,-0.6915082577217535,0.2927317117817041,1.5079625748195526,1.480254602992035,0.16806467725081237,0.191706086617073
discharge,[2010.       7.      30.       5.      30.      13.453],4,B0047,64,65,00065.csv,1.2413590294280803,25,1.5314888429652374,0.8105570178523706,4,1,2.0,2.5,62.067951471404015,0.0,0.0588935611351396,0.2028386183123608,0.053191858509211,0.1647339991486473,1.1071912654629517,1.2313099867704291,3.4441561081171326,0.00866283386478954,4609.9529999999995,1.5088865731906624,0.19958689291810305,1789.6399999999999,-0.00016735835638901153,12454.39318624503,-0.00013395517509997301,-0.6647484039571432,0.29537792190971013,1.506264905941488,1.480254602992035,0.16806467725081237,0.191706086617073
discharge,[2010.       7.      30.       9.      56.       7.796],4,B0047,66,67,00067.csv,1.2298873703485311,26,1.5314888429652374,0.8030664904925121,4,1,2.0,2.5,61.49436851742656,0.0,0.0588935611351396,0.2028386183123608,0.053191858509211,0.1647339991486473,1.1071912654629517,1.2313099867704291,3.4441561081171326,0.008631957739417743,4568.703,1.5056878978671335,0.19858478901323373,1739.766,-0.00017098138367711632,11422.65775381942,-0.00013542577620968913,-0.6646506147381346,0.29434147661303095,1.5044558114846964,1.480254602992035,0.16806467725081237,0.191706086617073
discharge,[2010.       7.      30.      14.      21.       3.875],4,B0047,68,69,00069.csv,1.228088614506696,27,1.5314888429652374,0.8018919759995744,4,1,2.0,2.5,61.404430725334805,0.0,0.0588935611351396,0.2028386183123608,0.053191858509211,0.1647339991486473,1.1071912654629517,1.2313099867704291,3.4441561081171326,0.00835785714248278,4549.14,1.493057360314046,0.20896842763457846,1743.515,-0.00016588631514487161,10268.94393370683,-0.0001361697989125907,-0.6656873046089999,0.29578301303585836,1.5016046068679103,1.480254602992035,0.16806467725081237,0.191706086617073
discharge,[2010.       7.      30.      19.      57.      28.859],4,B0047,72,73,00073.csv,1.2139857189070042,28,1.5314888429652374,0.7926833580821326,4,1,2.0,2.5,60.69928594535021,0.0,0.0606574704180075,0.2139967817848608,0.053191858509211,0.1647339991486473,1.1403525298425832,1.2990444163973787,3.52795427026794,0.009182427267246636,4511.938,1.4818024997187607,0.2230880228822465,1674.36,-0.00017301951285239066,10655.484016662092,-0.00013012920136295847,-0.6332412262626259,0.29391366063425933,1.5011643429347412,1.480254602992035,0.16806467725081237,0.191706086617073
discharge,[2010.       7.      31.       0.      21.      41.812],4,B0047,74,75,00075.csv,1.2173435064564189,29,1.5314888429652374,0.7948758569467755,4,1,2.0,2.5,60.86717532282094,0.0,0.0606574704180075,0.2139967817848608,0.053191858509211,0.1647339991486473,1.1403525298425832,1.2990444163973787,3.52795427026794,0.008494048606812877,4509.625,1.5042122281491257,0.2105921366369361,1735.594,-0.00016275924700399514,10311.590427199639,-0.00013842874744063454,-0.6694587263547676,0.2992850216739254,1.4987293118479457,1.480254602992035,0.16806467725081237,0.191706086617073
discharge,[2010.       7.      31.       4.      45.      24.171],4,B0047,76,77,00077.csv,1.2073445944515917,30,1.5314888429652374,0.7883469735985512,4,1,2.0,2.5,60.36722972257959,0.0,0.0606574704180075,0.2139967817848608,0.053191858509211,0.1647339991486473,1.1403525298425832,1.2990444163973787,3.52795427026794,0.005774898238413057,4474.125,1.5042614870127813,0.2084076645036923,1752.766,-0.00017732919531019585,9884.938223070687,-0.00013960088075709544,-0.6702915350815832,0.29760961909090633,1.4978042946123693,1.480254602992035,0.16806467725081237,0.191706086617073
discharge,[2010.       7.      31.       9.       8.      38.406],4,B0047,78,79,00079.csv,1.18804049227045,31,1.5314888429652374,0.7757421790747037,4,1,2.0,2.5,59.4020246135225,0.0,0.0606574704180075,0.2139967817848608,0.053191858509211,0.1647339991486473,1.1403525298425832,1.2990444163973787,3.52795427026794,0.005964289254244352,4419.015,1.5058391141885021,0.20554024046721198,1659.25,-0.00018089894144031828,9914.639550936534,-0.00013649722719024347,-0.6498548359611607,0.2961812672937611,1.4978345378766431,1.480254602992035,0.16806467725081237,0.191706086617073
discharge,[2010.       7.      31.      13.      31.       7.296],4,B0047,80,81,00081.csv,1.186304749886542,32,1.5314888429652374,0.7746088098099644,4,1,2.0,2.5,59.3152374943271,0.0,0.0606574704180075,0.2139967817848608,0.053191858509211,0.1647339991486473,1.1403525298425832,1.2990444163973787,3.52795427026794,0.00577489823841305,4412.389999999999,1.51011262518205,0.21291823122356313,1649.765,-0.00017063027093868795,11749.905413408978,-0.00013935866573835796,-0.6606864740490002,0.30262671440570665,1.501245590850244,1.480254602992035,0.16806467725081237,0.191706086617073
discharge,[2010.       8.       3.      15.      52.      53.046],4,B0047,84,85,00085.csv,1.2613935471028506,33,1.5314888429652374,0.8236387440215145,4,1,2.0,2.5,63.06967735514253,0.0,0.0655071824171395,0.2035516081169149,0.053191858509211,0.1647339991486473,1.2315264826814785,1.2356381145900586,3.1073174056049315,0.005656177240227916,4672.172,1.449161893371766,0.2718326117341907,1782.5,-0.00015003763590878033,11791.977801298244,-0.0001449282339434723,-0.7122544435636091,0.2847217630899153,1.494717469580845,1.480254602992035,0.16806467725081237,0.191706086617073
discharge,[2010.       8.       3.      21.      29.      43.953],4,B0047,88,89,00089.csv,1.2648246158850651,34,1.5314888429652374,0.8258790925542348,4,1,2.0,2.5,63.241230794253255,0.0,0.0640501828485657,0.2030937186647097,0.053191858509211,0.1647339991486473,1.2041350808878846,1.232858545985086,3.170853066023022,0.005611210630728592,4698.3910000000005,1.5023091815604959,0.21809022900448616,1838.422,-0.00015756208181439487,11123.468116517082,-0.00013830955215110018,-0.6913618728557194,0.29552460788909335,1.494336860263119,1.480254602992035,0.16806467725081237,0.191706086617073
discharge,[2.0100e+03 8.0000e+00 4.0000e+00 1.0000e+00 5.6000e+01 1.2734e+01],4,B0047,90,91,00091.csv,1.24664945489822,35,1.5314888429652374,0.8140114507687062,4,1,2.0,2.5,62.332472744911,0.0,0.0640501828485657,0.2030937186647097,0.053191858509211,0.1647339991486473,1.2041350808878846,1.232858545985086,3.170853066023022,0.005565671959637599,4618.141,1.531361179774704,0.20026518184305608,1826.344,-0.00017108103968887354,13792.873533013728,-0.00014605663539790084,-0.7142191380913228,0.2941619484018431,1.4997567988155036,1.480254602992035,0.16806467725081237,0.191706086617073
discharge,[2010.       8.       4.       6.      20.      57.078],4,B0047,92,93,00093.csv,1.2333924152795082,36,1.5314888429652374,0.8053551424452032,4,1,2.0,2.5,61.66962076397541,0.0,0.0640501828485657,0.2030937186647097,0.053191858509211,0.1647339991486473,1.2041350808878846,1.232858545985086,3.170853066023022,0.005768691707474366,4570.218000000001,1.496080585916701,0.20690292045544423,1830.7340000000002,-0.00015507032859911793,10016.278944140979,-0.00014668288420101612,-0.7102546605652651,0.29750632441253355,1.4978050931611435,1.480254602992035,0.16806467725081237,0.191706086617073
discharge,[2010.      8.      4.     10.     44.     49.39],4,B0047,94,95,00095.csv,1.2129250072037692,37,1.5314888429652374,0.7919907564297554,4,1,2.0,2.5,60.64625036018846,0.0,0.0640501828485657,0.2030937186647097,0.053191858509211,0.1647339991486473,1.2041350808878846,1.232858545985086,3.170853066023022,0.0055976159381318745,4511.0,1.5239549538457347,0.2008709593986131,1678.625,-0.00017286168807706268,13382.754889139127,-0.0001444960021938393,-0.6933324220471535,0.29950935970259834,1.5005735588938802,1.480254602992035,0.16806467725081237,0.191706086617073
discharge,[2010.       8.       4.      15.       7.      58.828],4,B0047,96,97,00097.csv,1.1999106597943647,38,1.5314888429652374,0.7834929162599201,4,1,2.0,2.5,59.995532989718235,0.0,0.0640501828485657,0.2030937186647097,0.053191858509211,0.1647339991486473,1.2041350808878846,1.232858545985086,3.170853066023022,0.005014300039599709,4451.0779999999995,1.4948941449510862,0.20529411579382018,1739.781,-0.00017688688399436386,10638.59411621902,-0.0001434707491401356,-0.6799348528194118,0.2938287617163158,1.5097200092097443,1.480254602992035,0.16806467725081237,0.191706086617073
discharge,[2010.     8.     4.    20.    41.    59.5],4,B0047,100,101,00101.csv,1.1902559038393383,39,1.5314888429652374,0.7771887528313881,4,1,2.0,2.5,59.512795191966916,0.0,0.0658333505063299,0.2204415510699875,0.053191858509211,0.1647339991486473,1.237658400202915,1.3381666942418646,3.348478383289819,0.006729566378012547,4430.094,1.4814607046013726,0.2239892720205514,1600.0,-0.00017886741881602028,10748.89756955879,-0.00013790305316434048,-0.6527166636410202,0.2977991647643983,1.5055503138179198,1.480254602992035,0.16806467725081237,0.191706086617073
discharge,[2.010e+03 8.000e+00 5.000e+00 1.000e+00 4.000e+00 3.312e+00],4,B0047,102,103,00103.csv,1.1892563795455853,40,1.5314888429652374,0.776536104071755,4,1,2.0,2.5,59.46281897727926,0.0,0.0658333505063299,0.2204415510699875,0.053191858509211,0.1647339991486473,1.237658400202915,1.3381666942418646,3.348478383289819,0.007996719808865745,4425.781,1.513100286307294,0.20956201126362428,1689.3909999999998,-0.0001712679634337992,9499.712559173353,-0.0001533041584039945,-0.7160239354365849,0.303008795680606,1.5018981351244378,1.480254602992035,0.16806467725081237,0.191706086617073
discharge,[2010.       8.       5.       5.      25.       7.906],4,B0047,104,105,00105.csv,1.167069685125939,41,1.5314888429652374,0.7620490939171862,4,1,2.0,2.5,58.35348425629695,0.0,0.0658333505063299,0.2204415510699875,0.053191858509211,0.1647339991486473,1.237658400202915,1.3381666942418646,3.348478383289819,0.008978356254094039,4360.5779999999995,1.5058047657767206,0.21586985459968266,1577.281,-0.00018770990048221867,10183.448215423094,-0.00014757396437763278,-0.6840053250379019,0.30279816981068747,1.5038429710964416,1.480254602992035,0.16806467725081237,0.191706086617073
discharge,[2010.      8.      5.      9.     45.     36.39],4,B0047,106,107,00107.csv,1.1615348403090369,42,1.5314888429652374,0.7584350650965872,4,1,2.0,2.5,58.07674201545184,0.0,0.0658333505063299,0.2204415510699875,0.053191858509211,0.1647339991486473,1.237658400202915,1.3381666942418646,3.348478383289819,0.009272806466246244,4326.0,1.49275479248666,0.212414119527216,1537.4379999999999,-0.00018691699047745607,9543.561770463335,-0.000144927562531794,-0.6689653389329342,0.2994048068405328,1.4976029388246268,1.480254602992035,0.16806467725081237,0.191706086617073
discharge,[2010.       8.       5.      14.       5.      44.828],4,B0047,108,109,00109.csv,1.1555563844349988,43,1.5314888429652374,0.7545313762767178,4,1,2.0,2.5,57.77781922174994,0.0,0.0658333505063299,0.2204415510699875,0.053191858509211,0.1647339991486473,1.237658400202915,1.3381666942418646,3.348478383289819,0.008978356254094034,4305.110000000001,1.4873801891343343,0.21694167032539768,1555.0939999999998,-0.00018713764080888415,8979.293130304543,-0.00014781691925586175,-0.6771123530291057,0.30276044704110683,1.4961001476612763,1.480254602992035,0.16806467725081237,0.191706086617073
discharge,[2010.       8.       5.      19.      37.       8.125],4,B0047,112,113,00113.csv,1.1488524666097713,44,1.5314888429652374,0.7501539902735345,4,1,2.0,2.5,57.442623330488566,0.0,0.0687878090911825,0.2136033662022438,0.053191858509211,0.1647339991486473,1.293201836128189,1.2966562294739128,3.1052503201417467,0.007865137969648094,4281.14,1.4963168574589871,0.23075232989353944,1542.109,-0.00019611071469889524,9563.408637608032,-0.00014382521559760353,-0.6554699006596372,0.2961713369472114,1.4990713782327993,1.480254602992035,0.16806467725081237,0.191706086617073
discharge,[2010.       8.       5.      23.      56.      22.437],4,B0047,114,115,00115.csv,1.143572986788779,45,1.5314888429652374,0.7467067044214415,4,1,2.0,2.5,57.17864933943895,0.0,0.0687878090911825,0.2136033662022438,0.053191858509211,0.1647339991486473,1.293201836128189,1.2966562294739128,3.1052503201417467,0.006258208254805347,4247.390999999995,1.488076109856347,0.21734547481815625,1459.3440000000032,-0.00020304256307470978,9334.044094010398,-0.0001471054792069653,-0.6655098954547523,0.2943742799559826,1.4940665429426099,1.480254602992035,0.16806467725081237,0.191706086617073
discharge,[2010.       8.       6.       4.      15.       3.234],4,B0047,116,117,00117.csv,1.1418015379428537,46,1.5314888429652374,0.7455500202875268,4,1,2.0,2.5,57.09007689714268,0.0,0.0687878090911825,0.2136033662022438,0.053191858509211,0.1647339991486473,1.293201836128189,1.2966562294739128,3.1052503201417467,0.00353909689923438,4255.734,1.4935768716309874,0.21387632974115878,1548.64,-0.00016700882905272907,9455.990375521067,-0.00015405314903188787,-0.6936917789494044,0.3039502342664306,1.4916209641134632,1.480254602992035,0.16806467725081237,0.191706086617073
discharge,[2010.      8.      6.      8.     33.     24.75],4,B0047,118,119,00119.csv,1.136058647502255,47,1.5314888429652374,0.7418001461261979,4,1,2.0,2.5,56.802932375112746,0.0,0.0687878090911825,0.2136033662022438,0.053191858509211,0.1647339991486473,1.293201836128189,1.2966562294739128,3.1052503201417467,0.003655163560359761,4235.453,1.5072844296484962,0.21750718601829044,1479.672,-0.00019333652283546907,8597.66065307356,-0.00015504417217695053,-0.6950775981764981,0.30613753378072633,1.4945268915458303,1.480254602992035,0.16806467725081237,0.191706086617073
discharge,[2010    8    6   12   51   21],4,B0047,120,121,00121.csv,1.1236364680969286,48,1.5314888429652374,0.7336889676070815,4,1,2.0,2.5,56.18182340484643,0.0,0.0687878090911825,0.2136033662022438,0.053191858509211,0.1647339991486473,1.293201836128189,1.2966562294739128,3.1052503201417467,0.0035390968992343873,4194.531,1.4811200659486303,0.22147004443713136,1437.875,-0.00019623568766525946,8935.521243475176,-0.0001532044768864647,-0.6815086669558785,0.3013105114619657,1.4932748669086897,1.480254602992035,0.16806467725081237,0.191706086617073
